Product Name,Price (USD),Category,Rating,Number of Reviews,Price (INR)
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Lenovo IdeaTab,69.99,tablets,3,7,5809.169999999999
IdeaTab A3500L,88.99,tablets,4,7,7386.169999999999
Acer Iconia,96.99,tablets,1,7,8050.169999999999
Galaxy Tab 3,97.99,tablets,2,2,8133.169999999999
Iconia B1-730H...,99.99,tablets,3,1,8299.17
Memo Pad HD 7,101.99,tablets,2,10,8465.17
Asus MeMO Pad,102.99,tablets,4,14,8548.17
Amazon Kindle,103.99,tablets,4,3,8631.17
Galaxy Tab 3,107.99,tablets,2,14,8963.17
IdeaTab A8-50,121.99,tablets,2,13,10125.17
MeMO Pad 7,130.99,tablets,1,11,10872.17
IdeaTab A3500-...,148.99,tablets,2,9,12366.17
IdeaTab S5000,172.99,tablets,3,8,14358.17
Galaxy Tab 4,233.99,tablets,4,1,19421.170000000002
Galaxy Tab,251.99,tablets,3,14,20915.170000000002
MeMo PAD FHD 1...,320.99,tablets,2,7,26642.170000000002
Galaxy Note,399.99,tablets,4,12,33199.17
Galaxy Note,489.99,tablets,3,9,40669.17
iPad Mini Reti...,537.99,tablets,2,8,44653.17
Galaxy Note 10...,587.99,tablets,2,6,48803.17
Apple iPad Air,603.99,tablets,3,7,50131.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
Nokia 123,24.99,touch,3,11,2074.17
LG Optimus,57.99,touch,3,11,4813.17
Samsung Galaxy,93.99,touch,3,3,7801.169999999999
Nokia X,109.99,touch,4,4,9129.17
Sony Xperia,118.99,touch,1,6,9876.17
Ubuntu Edge,499.99,touch,1,2,41499.17
Iphone,899.99,touch,1,10,74699.17
Iphone,899.99,touch,2,8,74699.17
Iphone,899.99,touch,1,1,74699.17
